  Defect   Charges  eV from VBM  In Band Gap?
0  Va_B1  ε(+2/+1)       -0.671         False
1  Va_B1   ε(+1/0)       -0.075         False
2  Va_B1   ε(0/-1)        1.615          True
3  Va_B1  ε(-1/-2)        2.599          True
4  Va_B1  ε(-2/-3)        3.596          True
5  Va_N1  ε(+3/+2)       -0.393         False
6  Va_N1  ε(+2/+1)       -0.385         False
7  Va_N1   ε(+1/0)        3.806          True
8  Va_N1   ε(0/-1)        4.722          True
